order_id,order_date,product_id,customer_id,quantity,discount_rate,unit_price,revenue,cogs,gross_margin
O001308,2024-02-02,P0110,C0039,10,0.062,36.52,365.2,1623.2,-1258.0
O001309,2024-01-25,P0014,C0040,9,0.062,81.94,737.46,836.37,-98.91
O001310,2024-05-20,P0111,C0013,5,0.024,22.18,110.9,814.35,-703.45
O001311,2024-11-25,P0072,C0023,8,0.121,258.02,2064.16,737.52,1326.64
O001312,2024-10-24,P0061,C0059,6,0.116,51.03,306.18,561.18,-255.0
O001313,2024-11-27,P0015,C0016,16,0.018,112.19,1795.04,1566.56,228.48
O001314,2024-08-05,P0054,C0030,9,0.084,169.3,1523.7,572.31,951.39
O001315,2024-07-03,P0027,C0004,9,0.12,252.62,2273.58,426.15,1847.43
O001316,2024-03-02,P0013,C0040,11,0.089,211.54,2326.94,1546.71,780.23
O001317,2024-05-17,P0113,C0016,8,0.121,237.3,1898.4,530.48,1367.92
O001318,2024-07-01,P0031,C0031,10,0.147,162.89,1628.9,1679.1,-50.2
O001319,2024-02-07,P0117,C0053,11,0.123,55.0,605.0,1766.38,-1161.38
O001320,2024-04-02,P0120,C0042,12,0.111,207.09,2485.08,269.64,2215.44
O001321,2024-09-08,P0035,C0025,4,0.154,85.14,340.56,584.92,-244.36
O001322,2024-11-04,P0060,C0044,11,0.162,265.62,2921.82,564.41,2357.41
O001323,2025-02-23,P0006,C0012,10,0.07,202.15,2021.5,1176.6,844.9
O001324,2025-01-26,P0069,C0026,9,0.031,253.74,2283.66,1477.98,805.68
O001325,2024-09-26,P0086,C0037,5,0.147,153.98,769.9,200.4,569.5
O001326,2024-06-25,P0058,C0048,9,0.038,42.94,386.46,1576.35,-1189.89
O001327,2024-09-24,P0049,C0033,9,0.167,87.31,785.79,718.11,67.68
O001328,2024-11-25,P0023,C0028,5,0.004,95.51,477.55,820.5,-342.95
O001329,2024-02-19,P0089,C0009,9,0.166,20.27,182.43,1120.86,-938.43
O001330,2024-06-21,P0034,C0012,6,0.106,210.4,1262.4,947.34,315.06
O001331,2024-12-18,P0026,C0005,6,0.139,116.14,696.84,827.7,-130.86
O001332,2024-06-10,P0047,C0054,9,0.072,286.66,2579.94,82.8,2497.14
O001333,2024-08-28,P0005,C0052,11,0.179,37.72,414.92,1468.39,-1053.47
O001334,2024-09-03,P0090,C0054,6,0.041,25.31,151.86,65.1,86.76
O001335,2024-03-18,P0020,C0028,10,0.048,179.29,1792.9,1174.6,618.3
O001336,2024-06-01,P0006,C0056,7,0.009,215.41,1507.87,823.62,684.25
O001337,2024-05-20,P0070,C0035,9,0.169,217.79,1960.11,442.8,1517.31
O001338,2024-01-12,P0059,C0005,13,0.082,185.97,2417.61,2256.02,161.59
O001339,2024-01-11,P0064,C0034,11,0.121,211.78,2329.58,157.74,2171.84
O001340,2024-12-15,P0114,C0046,5,0.124,199.09,995.45,340.3,655.15
O001341,2024-04-24,P0018,C0034,11,0.157,230.99,2540.89,292.16,2248.73
O001342,2024-08-05,P0004,C0013,13,0.12,15.67,203.71,831.09,-627.38
O001343,2024-05-05,P0017,C0039,7,0.101,191.61,1341.27,86.59,1254.68
O001344,2025-01-30,P0014,C0042,9,0.128,76.18,685.62,836.37,-150.75
O001345,2024-04-18,P0078,C0045,5,0.135,222.93,1114.65,666.25,448.4
O001346,2024-06-29,P0013,C0048,11,0.033,224.55,2470.05,1546.71,923.34
O001347,2025-01-01,P0007,C0058,9,0.02,16.21,145.89,1445.4,-1299.51
O001348,2024-12-19,P0044,C0014,13,0.013,294.26,3825.38,1058.98,2766.4
O001349,2024-03-19,P0119,C0011,10,0.067,170.28,1702.8,1184.3,518.5
O001350,2024-12-03,P0015,C0042,5,0.09,103.97,519.85,489.55,30.3
O001351,2024-07-11,P0019,C0038,8,0.111,191.64,1533.12,107.28,1425.84
O001352,2024-07-21,P0063,C0004,7,0.172,233.99,1637.93,398.93,1239.0
O001353,2024-02-26,P0107,C0053,11,0.06,242.08,2662.88,1090.1,1572.78
O001354,2024-02-03,P0111,,11,0.137,19.62,215.82,1791.57,-1575.75
O001355,2024-11-01,P0108,C0007,14,0.096,88.23,1235.22,694.4,540.82
O001356,2024-07-27,P0035,C0056,12,0.04,96.61,1159.32,1754.76,-595.44
O001357,2024-07-02,P0081,C0041,17,0.111,115.17,1957.89,1988.49,-30.6
O001358,2024-11-02,P0035,C0008,7,0.174,83.13,581.91,1023.61,-441.7
O001359,2024-11-17,P0019,C0037,10,0.022,210.83,2108.3,134.1,1974.2
O001360,2024-03-07,P0020,C0051,17,0.091,171.19,2910.23,1996.82,913.41
O001361,2024-09-13,P0100,C0010,10,0.009,175.47,1754.7,275.2,1479.5
O001362,2024-02-26,P0035,C0043,8,0.058,94.8,758.4,1169.84,-411.44
O001363,2024-11-11,P0032,C0057,4,0.112,146.72,586.88,588.0,-1.12
O001364,2024-10-02,P0048,C0015,4,0.151,233.62,934.48,383.4,551.08
O001365,2025-02-05,P0044,C0038,7,0.131,259.08,1813.56,570.22,1243.34
O001366,2024-01-29,P0104,C0015,5,0.083,286.68,1433.4,607.6,825.8
O001367,2024-01-24,P0024,C0005,16,0.164,74.76,1196.16,814.08,382.08
O001368,2024-04-28,P0061,C0029,12,0.054,54.61,655.32,1122.36,-467.04
O001369,2024-04-19,P0017,C0019,10,0.136,184.15,1841.5,123.7,1717.8
O001370,2024-04-13,P0071,C0054,6,0.085,255.71,1534.26,197.52,1336.74
O001371,2025-01-15,P0107,C0051,14,0.162,215.81,3021.34,1387.4,1633.94
O001372,2024-04-14,P0050,C0010,9,0.144,113.38,1020.42,415.8,604.62
O001373,2024-04-24,P0065,C0012,5,0.162,190.72,953.6,564.25,389.35
O001374,2024-11-14,P0099,C0054,11,0.039,29.56,325.16,733.26,-408.1
O001375,2024-07-07,P0032,C0004,12,0.12,145.39,1744.68,1764.0,-19.32
O001376,2024-11-22,P0036,C0031,7,0.133,19.44,136.08,280.63,-144.55
O001377,2024-01-28,P0013,C0018,12,0.134,201.09,2413.08,1687.32,725.76
O001378,2024-07-23,P0070,,8,0.091,238.23,1905.84,393.6,1512.24
O001379,2024-01-15,P0058,C0040,5,0.002,44.55,222.75,875.75,-653.0
O001380,2024-01-27,P0014,C0036,6,0.047,83.25,499.5,557.58,-58.08
O001381,2025-01-15,P0037,C0025,7,0.058,199.58,1397.06,1130.64,266.42
O001382,2024-02-28,P0112,C0023,7,0.153,261.39,1829.73,818.23,1011.5
O001383,2024-08-11,P0079,C0012,10,0.151,243.2,2432.0,712.6,1719.4
O001384,2024-06-21,P0111,C0034,9,0.019,22.3,200.7,1465.83,-1265.13
O001385,2024-05-25,P0068,C0036,8,0.171,86.67,693.36,447.44,245.92
O001386,2025-01-12,P0040,C0037,9,0.033,295.85,2662.65,1459.17,1203.48
O001387,2024-01-10,P0059,C0003,11,0.075,187.39,2061.29,1908.94,152.35
O001388,2024-10-05,P0080,C0009,10,0.039,113.48,1134.8,1167.6,-32.8
O001389,2025-02-08,P0092,C0053,8,0.155,105.51,844.08,375.68,468.4
O001390,2024-08-23,P0016,,10,0.135,209.92,2099.2,815.4,1283.8
O001391,2025-01-28,P0062,C0043,17,0.064,162.01,2754.17,1015.75,1738.42
O001392,2024-01-22,P0004,C0035,6,0.123,15.62,93.72,383.58,-289.86
O001393,2024-06-24,P0045,C0057,8,0.033,140.8,1126.4,1189.6,-63.2
O001394,2024-04-19,P0090,C0055,13,0.069,24.57,319.41,141.05,178.36
O001395,2024-11-02,P0028,C0034,9,0.068,193.39,1740.51,191.16,1549.35
O001396,2025-02-16,P0096,C0041,9,0.043,77.35,696.15,670.68,25.47
O001397,2024-04-17,P0109,C0014,9,0.158,125.37,1128.33,216.09,912.24
O001398,2024-10-01,P0066,C0004,16,0.122,201.29,3220.64,1511.36,1709.28
O001399,2024-03-24,P0031,C0029,8,0.05,181.41,1451.28,1343.28,108.0
O001400,2024-08-25,P0003,C0041,8,0.044,191.16,1529.28,491.92,1037.36
O001401,2024-07-13,P0118,C0045,8,0.003,91.05,728.4,1137.12,-408.72
O001402,2025-02-12,P0008,C0050,7,0.062,60.08,420.56,624.54,-203.98
O001403,2024-09-12,P0024,C0015,8,0.095,80.93,647.44,407.04,240.4
O001404,2024-05-26,P0015,C0028,9,0.05,108.54,976.86,881.19,95.67
O001405,2024-02-17,P0043,C0042,14,0.126,17.23,241.22,660.8,-419.58
O001406,2024-03-04,P0031,C0016,11,0.074,176.83,1945.13,1847.01,98.12
O001407,2024-04-04,P0073,C0012,10,0.057,161.22,1612.2,1775.3,-163.1
O001408,2024-04-15,P0103,C0052,11,0.169,196.5,2161.5,576.07,1585.43
O001409,2024-12-23,P0045,C0005,8,0.047,138.76,1110.08,1189.6,-79.52
O001410,2024-08-23,P0066,C0034,6,0.072,212.75,1276.5,566.76,709.74
O001411,2024-08-07,P0008,C0042,12,0.069,59.63,715.56,1070.64,-355.08
O001412,2024-02-18,P0071,C0001,12,0.043,267.44,3209.28,395.04,2814.24
O001413,2024-12-27,P0120,C0039,13,0.039,223.86,2910.18,292.11,2618.07
O001414,2024-10-30,P0108,C0032,8,0.054,92.33,738.64,396.8,341.84
O001415,2024-01-29,P0115,C0026,8,0.156,117.93,943.44,1062.88,-119.44
O001416,2024-10-24,P0103,C0017,11,0.138,203.83,2242.13,576.07,1666.06
O001417,2024-08-16,P0106,C0048,6,0.123,99.54,597.24,620.94,-23.7
O001418,2024-02-04,P0057,C0059,13,0.082,173.38,2253.94,917.02,1336.92
O001419,2024-07-11,P0080,C0027,11,0.091,107.34,1180.74,1284.36,-103.62
O001420,2024-07-22,P0099,C0024,16,0.048,29.28,468.48,1066.56,-598.08
O001421,2024-03-10,P0030,C0035,9,0.013,166.11,1494.99,321.57,1173.42
O001422,2025-02-01,P0074,C0046,15,0.06,157.88,2368.2,744.45,1623.75
O001423,2024-12-22,P0102,C0042,17,0.089,190.78,3243.26,2701.3,541.96
O001424,2024-10-07,P0018,C0054,6,0.01,271.27,1627.62,159.36,1468.26
O001425,2024-07-13,P0114,C0039,13,0.016,223.63,2907.19,884.78,2022.41
O001426,2024-06-21,P0069,C0026,12,0.047,249.55,2994.6,1970.64,1023.96
O001427,2024-09-30,P0117,C0049,10,0.066,58.57,585.7,1605.8,-1020.1
O001428,2024-08-17,P0093,C0038,4,0.071,49.93,199.72,475.88,-276.16
O001429,2024-01-27,P0039,C0023,16,0.021,295.5,4728.0,2350.08,2377.92
O001430,2024-08-03,P0060,C0022,4,0.041,303.97,1215.88,205.24,1010.64
O001431,2024-12-04,P0098,C0004,7,0.047,39.1,273.7,221.55,52.15
O001432,2024-07-11,P0043,C0049,6,0.012,19.47,116.82,283.2,-166.38
O001433,2024-01-22,P0045,C0059,15,0.059,137.01,2055.15,2230.5,-175.35
O001434,2024-11-26,P0023,C0009,10,0.013,94.64,946.4,1641.0,-694.6
O001435,2024-03-25,P0069,C0004,18,0.127,228.6,4114.8,2955.96,1158.84
O001436,2024-04-18,P0094,C0007,9,0.069,162.25,1460.25,341.91,1118.34
O001437,2024-03-10,P0006,C0023,5,0.059,204.55,1022.75,588.3,434.45
O001438,2024-05-18,P0056,C0002,14,0.023,222.06,3108.84,1804.88,1303.96
O001439,2024-11-13,P0110,C0049,14,0.041,37.33,522.62,2272.48,-1749.86
O001440,2024-08-06,P0108,C0024,10,0.042,93.5,935.0,496.0,439.0
O001441,2024-03-27,P0004,C0040,7,0.177,14.66,102.62,447.51,-344.89
O001442,2025-01-03,P0093,C0055,7,0.15,45.69,319.83,832.79,-512.96
O001443,2025-01-04,P0023,C0031,9,0.003,95.6,860.4,1476.9,-616.5
O001444,2024-12-31,P0006,C0047,6,0.111,193.24,1159.44,705.96,453.48
O001445,2024-04-10,P0032,C0031,9,0.046,157.62,1418.58,1323.0,95.58
O001446,2024-07-08,P0106,C0047,10,0.019,111.34,1113.4,1034.9,78.5
O001447,2025-02-17,P0018,C0040,14,0.127,239.21,3348.94,371.84,2977.1
O001448,2024-11-20,P0015,C0048,6,0.024,111.51,669.06,587.46,81.6
O001449,2024-01-12,P0040,C0051,9,0.08,281.47,2533.23,1459.17,1074.06
O001450,2024-01-28,P0096,C0043,8,0.114,71.62,572.96,596.16,-23.2
O001451,2024-07-13,P0073,C0034,10,0.1,153.86,1538.6,1775.3,-236.7
O001452,2025-01-16,P0101,C0055,12,0.176,148.23,1778.76,2004.6,-225.84
O001453,2024-08-14,P0074,C0024,4,0.141,144.28,577.12,198.52,378.6
O001454,2024-07-28,P0084,C0049,12,0.139,22.35,268.2,1820.04,-1551.84
O001455,2024-02-14,P0006,C0060,10,0.064,203.46,2034.6,1176.6,858.0
O001456,2024-10-02,P0112,C0026,6,0.002,307.99,1847.94,701.34,1146.6
O001457,2024-12-11,P0120,C0016,7,0.132,202.2,1415.4,157.29,1258.11
O001458,2024-06-08,P0063,C0057,7,0.18,231.73,1622.11,398.93,1223.18
O001459,2024-11-21,P0067,C0047,5,0.073,115.54,577.7,84.25,493.45
O001460,2025-02-09,P0106,C0013,4,0.177,93.41,373.64,413.96,-40.32
O001461,2024-03-26,P0011,C0015,8,0.026,208.29,1666.32,1110.88,555.44
O001462,2024-08-07,P0043,C0027,3,0.053,18.67,56.01,141.6,-85.59
O001463,2024-04-30,P0017,C0004,10,0.031,206.53,2065.3,123.7,1941.6
O001464,2024-11-28,P0096,C0016,7,0.086,73.88,517.16,521.64,-4.48
O001465,2024-08-30,P0004,C0030,5,0.143,15.26,76.3,319.65,-243.35
O001466,2024-09-23,P0063,C0044,13,0.061,265.36,3449.68,740.87,2708.81
O001467,2024-12-01,P0068,C0030,5,0.163,87.51,437.55,279.65,157.9
O001468,2024-06-15,P0081,C0036,8,0.098,116.85,934.8,935.76,-0.96
O001469,2025-01-19,P0041,C0003,10,0.084,269.33,2693.3,627.0,2066.3
O001470,2024-08-11,P0083,C0022,7,0.142,164.2,1149.4,164.71,984.69
O001471,2024-03-07,P0005,C0049,9,0.018,45.12,406.08,1201.41,-795.33
O001472,2024-10-19,P0032,C0022,8,0.139,142.25,1138.0,1176.0,-38.0
O001473,2024-11-29,P0086,C0050,9,0.044,172.57,1553.13,360.72,1192.41
O001474,2024-05-13,P0120,C0057,10,0.051,221.07,2210.7,224.7,1986.0
O001475,2024-12-26,P0070,C0050,9,0.108,233.78,2104.02,442.8,1661.22
O001476,2025-01-15,P0035,C0055,9,0.162,84.34,759.06,1316.07,-557.01
O001477,2024-04-26,P0022,C0060,9,0.104,113.93,1025.37,859.23,166.14
O001478,2025-02-17,P0065,C0049,9,0.117,200.96,1808.64,1015.65,792.99
O001479,2024-02-29,P0084,C0012,8,0.14,22.33,178.64,1213.36,-1034.72
O001480,2024-03-25,P0022,C0055,13,0.047,121.17,1575.21,1241.11,334.1
O001481,2024-03-18,P0112,C0021,11,0.149,262.63,2888.93,1285.79,1603.14
O001482,2025-01-10,P0119,C0056,5,0.075,168.82,844.1,592.15,251.95
O001483,2024-10-01,P0011,C0004,11,0.032,207.01,2277.11,1527.46,749.65
O001484,2024-03-04,P0077,C0031,10,0.063,214.67,2146.7,488.7,1658.0
O001485,2024-07-03,P0106,C0044,8,0.044,108.51,868.08,827.92,40.16
O001486,2024-09-15,P0003,C0031,9,0.041,191.76,1725.84,553.41,1172.43
O001487,2024-02-05,P0009,C0058,13,0.051,173.06,2249.78,371.41,1878.37
O001488,2025-01-05,P0060,C0023,5,0.033,306.51,1532.55,256.55,1276.0
O001489,2024-12-03,P0076,C0054,7,0.12,187.65,1313.55,973.0,340.55
O001490,2024-07-31,P0087,C0053,10,0.104,91.75,917.5,150.1,767.4
O001491,2025-02-10,P0014,C0020,11,0.117,77.14,848.54,1022.23,-173.69
O001492,2024-06-24,P0097,C0015,18,0.062,192.27,3460.86,3044.16,416.7
O001493,2025-02-17,P0018,C0023,10,0.139,235.92,2359.2,265.6,2093.6
O001494,2024-10-07,P0113,C0028,8,0.023,263.76,2110.08,530.48,1579.6
O001495,2024-09-23,P0105,C0016,5,0.103,154.71,773.55,742.8,30.75
O001496,2024-03-10,P0073,C0037,14,0.05,162.41,2273.74,2485.42,-211.68
O001497,2025-01-05,P0023,C0021,8,0.095,86.78,694.24,1312.8,-618.56
O001498,2024-06-28,P0074,C0015,9,0.058,158.22,1423.98,446.67,977.31
O001499,2024-03-09,P0083,C0017,8,0.142,164.2,1313.6,188.24,1125.36
O001500,2024-01-06,P0047,C0050,10,0.16,259.48,2594.8,92.0,2502.8
O001501,2024-08-23,P0069,C0037,9,0.134,226.77,2040.93,1477.98,562.95
O001502,2024-08-09,P0047,C0013,13,0.032,299.02,3887.26,119.6,3767.66
O001503,2024-10-29,P0116,C0019,10,0.049,64.53,645.3,1623.0,-977.7
O001504,2025-01-08,P0087,C0030,8,0.165,85.5,684.0,120.08,563.92
O001505,2024-02-03,P0030,C0045,9,0.079,155.0,1395.0,321.57,1073.43
O001506,2024-11-03,P0025,C0018,10,0.169,259.08,2590.8,785.9,1804.9
O001507,2024-03-19,P0028,C0014,7,0.071,192.77,1349.39,148.68,1200.71
O001508,2024-12-26,P0098,C0036,9,0.171,34.01,306.09,284.85,21.24
O001509,2024-12-10,P0109,C0036,5,0.167,124.03,620.15,120.05,500.1
O001510,2024-08-15,P0120,C0020,10,0.119,205.23,2052.3,224.7,1827.6
O001511,2024-10-25,P0112,C0052,7,0.002,307.99,2155.93,818.23,1337.7
O001512,2024-05-12,P0111,C0019,4,0.072,21.09,84.36,651.48,-567.12
O001513,2024-07-16,P0025,C0045,9,0.164,260.64,2345.76,707.31,1638.45
O001514,2024-12-11,P0074,C0044,13,0.159,141.25,1836.25,645.19,1191.06
O001515,2024-07-11,P0078,C0007,5,0.034,248.96,1244.8,666.25,578.55
O001516,2024-05-30,P0106,C0057,12,0.072,105.33,1263.96,1241.88,22.08
O001517,2024-07-26,P0110,C0044,14,0.15,33.09,463.26,2272.48,-1809.22
O001518,2024-12-13,P0058,C0053,8,0.104,40.0,320.0,1401.2,-1081.2
O001519,2024-05-20,P0094,C0004,11,0.153,147.62,1623.82,417.89,1205.93
O001520,2024-03-13,P0119,C0059,7,0.149,155.32,1087.24,829.01,258.23
O001521,2024-10-26,P0041,C0034,6,0.163,246.1,1476.6,376.2,1100.4
O001522,2024-12-12,P0025,C0002,12,0.021,305.22,3662.64,943.08,2719.56
O001523,2024-02-12,P0078,C0005,9,0.026,251.02,2259.18,1199.25,1059.93
O001524,2024-04-10,P0099,C0055,9,0.015,30.3,272.7,599.94,-327.24
O001525,2024-02-29,P0116,C0010,9,0.168,56.45,508.05,1460.7,-952.65
O001526,2024-05-26,P0048,C0032,9,0.086,251.51,2263.59,862.65,1400.94
O001527,2024-07-08,P0098,C0042,6,0.012,40.54,243.24,189.9,53.34
O001528,2024-11-10,P0010,C0041,11,0.058,212.92,2342.12,1437.48,904.64
O001529,2024-09-30,P0099,C0013,9,0.063,28.82,259.38,599.94,-340.56
O001530,2024-09-17,P0075,C0039,10,0.146,220.74,2207.4,1236.1,971.3
O001531,2024-05-27,P0011,C0005,10,0.132,185.62,1856.2,1388.6,467.6
O001532,2024-12-19,P0085,C0058,5,0.124,137.54,687.7,315.85,371.85
O001533,2024-07-16,P0021,C0010,11,0.004,43.4,477.4,682.77,-205.37
O001534,2025-02-15,P0086,C0010,8,0.164,150.91,1207.28,320.64,886.64
O001535,2024-09-23,P0045,C0038,9,0.039,139.92,1259.28,1338.3,-79.02
O001536,2024-02-23,P0007,C0027,5,0.113,14.67,73.35,803.0,-729.65
O001537,2024-10-10,P0119,C0060,13,0.011,180.5,2346.5,1539.59,806.91
O001538,2024-05-16,P0081,C0051,5,0.015,127.61,638.05,584.85,53.2
O001539,2024-10-15,P0064,C0021,6,0.002,240.45,1442.7,86.04,1356.66
O001540,2024-01-30,P0064,C0008,8,0.102,216.36,1730.88,114.72,1616.16
O001541,2024-03-14,P0002,C0001,13,0.113,256.4,3333.2,246.09,3087.11
O001542,2024-12-25,P0076,C0028,12,0.009,211.32,2535.84,1668.0,867.84
O001543,2024-04-05,P0042,C0049,12,0.052,121.25,1455.0,323.16,1131.84
O001544,2024-12-17,P0082,C0039,8,0.153,36.98,295.84,801.2,-505.36
O001545,2024-04-27,P0054,C0014,10,0.018,181.49,1814.9,635.9,1179.0
O001546,2024-09-27,P0075,C0021,5,0.039,248.4,1242.0,618.05,623.95
O001547,2024-10-18,P0016,C0030,10,0.076,224.24,2242.4,815.4,1427.0
O001548,2024-08-03,P0113,C0021,10,0.152,228.93,2289.3,663.1,1626.2
O001549,2024-05-08,P0115,C0049,13,0.046,133.3,1732.9,1727.18,5.72
O001550,2024-03-30,P0018,C0009,14,0.179,224.96,3149.44,371.84,2777.6
O001551,2024-01-14,P0099,C0017,11,0.064,28.79,316.69,733.26,-416.57
O001552,2024-05-07,P0117,C0005,3,0.07,58.32,174.96,481.74,-306.78
O001553,2024-10-01,P0059,C0058,6,0.022,198.12,1188.72,1041.24,147.48
O001554,2025-01-29,P0090,C0057,11,0.122,23.17,254.87,119.35,135.52
O001555,2024-12-31,P0016,C0031,9,0.044,232.0,2088.0,733.86,1354.14
O001556,2024-11-17,P0006,C0052,5,0.113,192.81,964.05,588.3,375.75
O001557,2024-11-27,P0057,C0040,12,0.04,181.32,2175.84,846.48,1329.36
O001558,2024-10-06,P0108,C0038,8,0.07,90.77,726.16,396.8,329.36
O001559,2024-04-19,P0107,C0043,4,0.154,217.87,871.48,396.4,475.08
O001560,2025-01-16,P0047,C0019,8,0.133,267.82,2142.56,73.6,2068.96
O001561,2024-10-08,P0111,C0036,10,0.028,22.09,220.9,1628.7,-1407.8
O001562,2024-08-23,P0048,C0050,11,0.109,245.18,2696.98,1054.35,1642.63
O001563,2024-02-16,P0042,C0033,9,0.113,113.45,1021.05,242.37,778.68
O001564,2024-07-06,P0076,C0013,13,0.016,209.83,2727.79,1807.0,920.79
O001565,2024-07-12,P0060,C0014,11,0.084,290.34,3193.74,564.41,2629.33
O001566,2024-12-29,P0077,C0056,11,0.047,218.33,2401.63,537.57,1864.06
O001567,2024-08-17,P0004,C0033,10,0.084,16.31,163.1,639.3,-476.2
O001568,2024-06-08,P0103,C0029,10,0.14,203.36,2033.6,523.7,1509.9
O001569,2025-02-14,P0118,C0043,9,0.028,88.76,798.84,1279.26,-480.42
O001570,2024-02-16,P0002,C0049,6,0.022,282.7,1696.2,113.58,1582.62
O001571,2024-06-26,P0090,C0036,10,0.048,25.12,251.2,108.5,142.7
O001572,2024-01-18,P0059,C0058,6,0.171,167.94,1007.64,1041.24,-33.6
O001573,2024-11-06,P0027,C0044,7,0.135,248.32,1738.24,331.45,1406.79
O001574,2025-01-20,P0027,C0010,9,0.004,285.92,2573.28,426.15,2147.13
O001575,2024-04-27,P0079,C0031,7,0.072,265.83,1860.81,498.82,1361.99
O001576,2024-12-26,P0072,C0006,15,0.046,280.04,4200.6,1382.85,2817.75
O001577,2024-05-02,P0007,C0057,11,0.115,14.64,161.04,1766.6,-1605.56
O001578,2025-01-17,P0063,C0001,10,0.083,259.14,2591.4,569.9,2021.5
O001579,2024-11-12,P0111,C0007,11,0.174,18.77,206.47,1791.57,-1585.1
O001580,2024-12-04,P0119,C0058,8,0.039,175.39,1403.12,947.44,455.68
O001581,2024-01-08,P0046,C0027,13,0.106,276.99,3600.87,2028.65,1572.22
O001582,2025-02-08,P0063,C0021,10,0.126,246.99,2469.9,569.9,1900.0
O001583,2024-11-01,P0104,C0028,6,0.149,266.05,1596.3,729.12,867.18
O001584,2024-05-07,P0012,C0016,7,0.073,77.31,541.17,731.78,-190.61
O001585,2024-12-14,P0013,C0056,10,0.124,203.42,2034.2,1406.1,628.1
O001586,2024-04-28,P0043,C0046,8,0.055,18.63,149.04,377.6,-228.56
O001587,2025-01-01,P0017,C0023,12,0.078,196.52,2358.24,148.44,2209.8
O001588,2024-02-17,P0063,C0052,5,0.161,237.1,1185.5,284.95,900.55
O001589,2024-10-22,P0081,C0020,9,0.171,107.4,966.6,1052.73,-86.13
O001590,2024-08-15,P0120,C0038,-1,0.129,202.9,1014.5,112.35,902.15
O001591,2024-02-10,P0036,C0054,10,0.067,20.92,209.2,400.9,-191.7
O001592,2024-04-11,P0085,C0025,10,0.148,133.77,1337.7,631.7,706.0
O001593,2024-01-06,P0008,C0028,8,0.005,63.73,509.84,713.76,-203.92
O001594,2024-07-15,P0069,C0005,10,0.018,257.15,2571.5,1642.2,929.3
O001595,2024-05-06,P0090,C0056,8,0.119,23.25,186.0,86.8,99.2
O001596,2024-09-08,P0080,C0021,13,0.052,111.95,1455.35,1517.88,-62.53
O001597,2024-05-04,P0036,C0018,-1,0.171,18.59,223.08,481.08,-258.0
O001598,2024-05-05,P0028,C0047,8,0.078,191.32,1530.56,169.92,1360.64
O001599,2024-11-08,P0118,C0006,10,0.077,84.29,842.9,1421.4,-578.5
O001600,2024-01-21,P0093,C0057,12,0.122,47.19,566.28,1427.64,-861.36
O001601,2025-01-14,P0047,C0029,10,0.138,266.27,2662.7,92.0,2570.7
O001602,2024-12-23,P0076,C0019,9,0.086,194.9,1754.1,1251.0,503.1
O001603,2024-10-07,P0101,C0033,5,0.039,172.87,864.35,835.25,29.1
O001604,2024-09-06,P0030,C0001,11,0.139,144.91,1594.01,393.03,1200.98
O001605,2025-01-09,P0023,C0045,11,0.058,90.33,993.63,1805.1,-811.47
O001606,2024-03-18,P0016,C0003,10,0.032,234.91,2349.1,815.4,1533.7
O001607,2024-02-03,P0014,C0042,12,0.114,77.4,928.8,1115.16,-186.36
O001608,2024-04-10,P0074,C0021,9,0.016,165.27,1487.43,446.67,1040.76
O001609,2024-11-29,P0071,C0035,10,0.175,230.55,2305.5,329.2,1976.3
O001610,2024-01-15,P0109,C0041,11,0.114,131.92,1451.12,264.11,1187.01
O001611,2024-09-01,P0052,C0040,5,0.177,91.9,459.5,330.35,129.15
O001612,2025-02-22,P0037,C0003,12,0.061,198.95,2387.4,1938.24,449.16
O001613,2024-12-25,P0029,C0025,13,0.175,212.37,2760.81,751.92,2008.89
O001614,2024-08-07,P0067,C0045,9,0.026,121.4,1092.6,151.65,940.95
O001615,2024-01-27,P0015,C0038,8,0.007,113.45,907.6,783.28,124.32
O001616,2024-12-15,P0100,C0045,6,0.006,176.0,1056.0,165.12,890.88
O001617,2024-09-08,P0047,C0055,11,0.084,282.95,3112.45,101.2,3011.25
O001618,2024-02-18,P0046,C0020,9,0.015,305.18,2746.62,1404.45,1342.17
O001619,2024-02-09,P0052,C0052,7,0.092,101.39,709.73,462.49,247.24
O001620,2025-01-17,P0019,C0044,5,0.059,202.85,1014.25,67.05,947.2
O001621,2024-10-08,P0077,C0045,11,0.06,215.35,2368.85,537.57,1831.28
O001622,2024-12-14,P0106,C0034,7,0.114,100.56,703.92,724.43,-20.51
O001623,2025-01-04,P0021,C0021,8,0.029,42.31,338.48,496.56,-158.08
O001624,2024-08-28,P0064,C0056,8,0.138,207.68,1661.44,114.72,1546.72
O001625,2024-08-05,P0037,C0055,12,0.105,189.62,2275.44,1938.24,337.2
O001626,2024-06-29,P0027,C0048,12,0.165,239.7,2876.4,568.2,2308.2
O001627,2024-05-13,P0055,C0023,6,0.066,280.7,1684.2,583.38,1100.82
O001628,2024-07-01,P0116,C0006,7,0.177,55.84,390.88,1136.1,-745.22
O001629,2024-11-21,P0029,C0051,7,0.104,230.65,1614.55,404.88,1209.67
O001630,2024-09-09,P0020,C0053,8,0.175,155.37,1242.96,939.68,303.28
O001631,2025-01-09,P0025,C0013,9,0.005,310.21,2791.89,707.31,2084.58
O001632,2024-07-05,P0070,C0049,8,0.131,227.75,1822.0,393.6,1428.4
O001633,2024-09-11,P0063,C0023,10,0.147,241.06,2410.6,569.9,1840.7
O001634,2024-09-22,P0036,C0009,10,0.01,22.2,222.0,400.9,-178.9
